"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"954","일반유원시설업","03_07_09_P","4160000","CDFI5271002015000001","20150925","","01","영업/정상","13","영업중","","","","","033-245-1010","","","경기도 가평군 가평읍 읍내리 395-1","경기도 가평군 가평읍 장터길 14","12419","가평레일파크","20201216101047","U","2020-12-18 02:40:00.0","","245333.979877939","480821.639903739","허가유원시설업","","","","","","","사무실","","","","","","","","","","","","","","","궤도자전거 4인용 30대, 2인용 20대","","Y","","","Y","","","","","","","",
"955","일반유원시설업","03_07_09_P","3240000","CDFI5271002012000001","20121031","","01","영업/정상","13","영업중","","","","","","","134864","서울특별시 강동구 천호동 453-8번지 지하1층","서울특별시 강동구 천호대로157길 18, 지하1층층 (천호동)","05335","디스코팡팡노리존 천호점","20170223140930","I","2018-08-31 23:59:59.0","","211218.957284378","448493.145288751","허가유원시설업","","상업지역","","","","","기타","","","","","","","","","","","","","","243.28","디스코팡팡(타가다디스코) 1대","","Y","","","Y","","","","","","","243",
"956","일반유원시설업","03_07_09_P","3080000","CDFI5271001974000001","19741120","","01","영업/정상","13","영업중","","","","","","","142881","서울특별시 강북구 우이동 산 14-3번지","","","가족공원","20040202131450","I","2018-08-31 23:59:59.0","","200686.401804088","462443.346065771","허가유원시설업","유원시설업","녹지지역","","기타","","","숙박시설","","","","","","","","","","","","","","","7종","","Y","N","Y","N","","","","","","","",
"957","일반유원시설업","03_07_09_P","6520000","CDFI5271002020000003","20200909","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 서귀포시 상효동 산 25","제주특별자치도 서귀포시 산록남로 2847-37 (상효동)","63577","캠프마을","20210107174403","U","2021-01-09 02:40:00.0","","161300.654661","-20965.3844751","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","무궤도열차 1종 1대","","","","","","","","","","","","",
"958","일반유원시설업","03_07_09_P","6520000","CDFI5271002020000004","20200909","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 서귀포시 색달동 2484-1 여미지식물원","제주특별자치도 서귀포시 중문관광로 93, 여미지식물원 (색달동)","63535","캠프마을","20200909105412","I","2020-09-11 00:23:12.0","","145408.886966","-26825.8920021","허가유원시설업","","관리지역","","","","","","","","","","","","","","","","","","","","무궤도열차 1종 1대","","","","","","","","","","","","",
"959","일반유원시설업","03_07_09_P","5570000","CDFI5271002020000002","20201007","","01","영업/정상","13","영업중","","","","","","","","충청북도 증평군 도안면 연촌리 산 84-8 루지하우스","충청북도 증평군 도안면 벨포레길 367, 루지하우스","27900","벨포레 놀이동산","20220311133256","U","2022-03-13 02:40:00.0","","","","허가유원시설업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 유기기구 4종(바이킹, 슬라이딩카, 범퍼카, 회전목마), 안전검사 대상이 아닌 유기기구 1종(미니기차)","0","Y","Y","Y","Y","","","0","","","","0",
"960","일반유원시설업","03_07_09_P","5120000","CDFI5271002020000002","20200929","","01","영업/정상","13","영업중","","","","","054-572-6854","","","경상북도 문경시 가은읍 왕능리 480-4","경상북도 문경시 가은읍 왕능길 114","36995","해피데이환타지월드","20200929170229","I","2020-10-01 00:23:11.0","","","","허가유원시설업","","주거지역","","","","","","","","","","","","","","","","","","","","전기기차(무궤도열차), 회전목마, 미니바이킹, 미니기차","","","","","","","","","","","","",
"961","일반유원시설업","03_07_09_P","3330000","CDFI5271002020000002","20201006","","01","영업/정상","13","영업중","","","","","051-701-5548","","","부산광역시 해운대구 중동 555-2","부산광역시 해운대구 청사포로 116, 2층 (중동)","48116","해운대블루라인(주)","20201014142839","U","2020-10-16 02:40:00.0","","399573.805687674","186864.847077843","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","안전성검사대상 유기기구 4대(1종)","","","","","","","","","","","","",
"962","일반유원시설업","03_07_09_P","4400000","CDFI5271002020000001","20201022","","01","영업/정상","13","영업중","","","","","","","","충청북도 제천시 봉양읍 명도리 322-2","충청북도 제천시 봉양읍 용두대로40길 172-22","27109","제천워터파크캠핑랜드","20220603135708","U","2022-06-05 02:40:00.0","","301222.981896","406964.485729","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"963","일반유원시설업","03_07_09_P","5090000","CDFI5271002022000001","20220929","","01","영업/정상","13","영업중","","","","","054-630-9700","","","경상북도 영주시 순흥면 청구리 303 선비세상","경상북도 영주시 순흥면 선비세상로 1, 선비세상","36013","선비세상","20220929190436","I","2022-10-01 00:22:26.0","","341268.837816114","382246.052378684","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","무궤도열차 2대","0","","","","","","","0","","","","0",
"964","일반유원시설업","03_07_09_P","4470000","CDFI5271002022000002","20220919","","01","영업/정상","13","영업중","","","","","","","","충청북도 음성군 음성읍 읍내리 446-1","충청북도 음성군 음성읍 설성공원길 28","27703","카니발랜드","20220919214823","I","2022-09-21 00:22:26.0","","261490.956631","381425.74767","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","3","0","","","","Y","","","0","","","","0",
"965","일반유원시설업","03_07_09_P","5670000","CDFI5271002022000001","20220908","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 성산구 용호동 73-16 동원빌딩","경상남도 창원시 성산구 용지로153번길 10, 동원빌딩 지하1층 101호 (용호동)","51436","멀티플레이존 창원점","20220913172918","U","2022-09-15 02:40:00.0","","","","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","284.85","","0","","","","","","","0","","","","285",
"966","일반유원시설업","03_07_09_P","5050000","CDFI5271002021000001","20210412","","01","영업/정상","13","영업중","","","","","054-745-5100","","","경상북도 경주시 외동읍 괘릉리 1233","경상북도 경주시 외동읍 영지로 636, 성호리조트","38203","(주)성호리조트","20220523163752","U","2022-05-25 02:40:00.0","","408757.414378774","253912.377872543","허가유원시설업","","자연녹지지역","7","기타","","","콘도미니엄","7","2","0","0","","","0","0","","0","0","","0","0","안전성검사대상 1종(워터슬라이드), 안전성확인검사 2종(미니슬라이드,미니수중모험놀이) 3기","0","Y","","Y","Y","","","0","","","","0",
"967","일반유원시설업","03_07_09_P","4400000","CDFI5271002021000001","20210407","","01","영업/정상","13","영업중","","","","","043-644-3355","","","충청북도 제천시 영천동 999-2","충청북도 제천시 청풍호로2가길 10 (영천동)","27194","기차마을공원","20210407173849","I","2021-04-09 00:23:07.0","","306723.575106","403722.270411","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","미니기차","","Y","","Y","Y","","","","","","","",
"968","일반유원시설업","03_07_09_P","5120000","CDFI5271002021000001","20210304","","01","영업/정상","13","영업중","","","","","054-553-3108","","","경상북도 문경시 가은읍 왕능리 538-1","경상북도 문경시 가은읍 대야로 2445","36996","가은역 꼬마열차","20220517082213","U","2022-05-19 02:40:00.0","","294799.762249962","350272.186109519","허가유원시설업","","주거지역","","","","","","","","","","","","","","","","","","","","꼬마열차","","","","","","","","","","","","",
"969","일반유원시설업","03_07_09_P","4860000","CDFI5271002021000001","20210401","","01","영업/정상","13","영업중","","","","","061-362-2225","","","전라남도 곡성군 오곡면 압록리 594","전라남도 곡성군 오곡면 섬진강로 1060","57531","압록상상스쿨(성진에프시글로벌)","20211007142452","U","2021-10-09 02:40:00.0","","","","허가유원시설업","","근린상업지역","4","기타","","","근린생활시설","3","1","0","0","","","0","0","","0","0","","0","0","5종(꼬마기차 3, 수중모험놀이 1, 붕붕뜀틀 1)","0","Y","Y","Y","Y","","","0","","","","0",
"970","일반유원시설업","03_07_09_P","3690000","CDFI5271002021000001","20210406","","01","영업/정상","13","영업중","","","","","","","","울산광역시 중구 성남동 219-120","울산광역시 중구 젊음의거리 53 (성남동)","44532","울산노리존","20220526093528","U","2022-05-28 02:40:00.0","","410264.123512871","230746.905447899","허가유원시설업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","1개(타가다디스코)","0","Y","Y","Y","Y","","","0","","","","0",
"971","일반유원시설업","03_07_09_P","6510000","CDFI5271002021000001","20210331","","01","영업/정상","13","영업중","","","","","064-796-0880","","","제주특별자치도 제주시 한림읍 금능리 2225","제주특별자치도 제주시 한림읍 금능남로 76","63016","액티브파크(주)","20210401140314","I","2021-04-03 00:22:58.0","","128830.295212","-12565.0907831","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","안전성 검사 대상 유기기구(스포츠카-고카트) 2종 30대","","Y","Y","Y","Y","","","","","","","",
"972","일반유원시설업","03_07_09_P","4810000","CDFI5271002021000001","20210316","","01","영업/정상","13","영업중","","","","","","","","전라남도 여수시 덕충동 2005 스카이플라이","전라남도 여수시 박람회길 1, 스카이플라이 (덕충동)","59723","(주)영천레포츠","20210317145946","I","2021-03-19 00:22:59.0","","268319.296255","139411.029","허가유원시설업","","","","","","","","","","","","","","","","","","","","","319","2종 6대","","Y","Y","","Y","","","","","","","319",
"973","일반유원시설업","03_07_09_P","4080000","CDFI5271002013000001","20131104","","01","영업/정상","13","영업중","","","","","031-8053-7953","","456824","경기도 안성시 공도읍 신두리 451","경기도 안성시 공도읍 대신두길 28","17558","무빙스토리","20211125175530","U","2021-11-27 02:40:00.0","","217134.42394984","387788.017658236","허가유원시설업","","","2","기타","","","기타","","","","","","","","","","","","","","237.5","13종(안전성검사대상 유기기구 7종 15대, 안전성검사대상이 아닌 유기기구 6종 16대)","","Y","","Y","Y","","","","","","","238",
"974","일반유원시설업","03_07_09_P","3930000","CDFI5271002011000002","20110523","","01","영업/정상","13","영업중","","","","","070-4236-4440","","","경기도 안산시 단원구 고잔동 537-4 롯데프라자","경기도 안산시 단원구 중앙대로 899, 롯데프라자 1층호 (고잔동)","15360","안산노리존","20220525123654","U","2022-05-27 02:40:00.0","","185430.424306732","423951.686644527","허가유원시설업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","0","타가디스코 1대","0","Y","","","","","","0","","","","0",
"975","일반유원시설업","03_07_09_P","5440000","CDFI5271002018000003","20181023","","01","영업/정상","13","영업중","","","","","","","","경상남도 하동군 금남면 중평리 796","경상남도 하동군 금남면 경충로 493-37","52351","코리아짚와이어","20220818095820","U","2022-08-20 02:40:00.0","","281504.156155885","165296.131756613","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","Y","","Y","Y","","","0","","","","0",
"976","일반유원시설업","03_07_09_P","5380000","CDFI5271002018000002","20181101","","01","영업/정상","13","영업중","","","","","0553922822","","","경상남도 양산시 물금읍 물금리 172-2 황산공원 국민여가캠핑장","경상남도 양산시 물금읍 낙동로 295-19, 황산공원 국민여가캠핑장","50603","황산공원 미니기차","20220218135140","U","2022-02-20 02:40:00.0","","380946.004821288","202092.381551931","허가유원시설업","","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 유기기구 1종 2대","0","Y","","","Y","","","0","","","","0",
"977","일반유원시설업","03_07_09_P","4740000","CDFI5271002022000001","20220819","","01","영업/정상","13","영업중","","","","","","","","전라북도 무주군 설천면 삼공리 558-1","전라북도 무주군 설천면 월곡길 45","55557","나봄리조트 twin wave","20220819103002","I","2022-08-21 00:22:27.0","","269736.093261","266632.07237","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","인공서핑장(물놀이형 유기기구)","0","","","","","","","0","","","","0",
"978","일반유원시설업","03_07_09_P","4460000","CDFI5271002022000001","20220726","","01","영업/정상","13","영업중","","","","","043-830-8114","","","충청북도 괴산군 괴산읍 동부리 5 중원대학교","충청북도 괴산군 괴산읍 문무로 85, 중원대학교","28024","중원대학교","20220727095142","I","2022-07-29 00:22:39.0","","271272.010716","368945.941191","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","워터슬라이드 1종 2대, 미니슬라이드 1종 5대","0","","","Y","","","","0","","","","0",
"979","일반유원시설업","03_07_09_P","4460000","CDFI5271002022000002","20220727","","01","영업/정상","13","영업중","","","","","043-833-8898","","","충청북도 괴산군 연풍면 원풍리 77-1 수옥정관광지","충청북도 괴산군 연풍면 수옥정길 127-1, 수옥정관광지","28012","수지스포츠","20220727135326","I","2022-07-29 00:22:39.0","","292158.856821","368216.103198","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","워터슬라이드 1종","0","","","","","","","0","","","","0",
"980","일반유원시설업","03_07_09_P","5240000","CDFI5271002022000001","20220728","","01","영업/정상","13","영업중","","","","","","","","경상북도 봉화군 봉화읍 내성리 506","","","카니발랜드","20220728112304","I","2022-07-30 00:22:29.0","","354609.497811607","377811.979314805","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 유기기구 3종, 안전성검사 대상이 아닌 유기기구 1종","0","","","","","","","0","","","","0",
"981","일반유원시설업","03_07_09_P","5340000","CDFI5271002022000001","20220721","","01","영업/정상","13","영업중","","","","","055-831-3472","","","경상남도 사천시 용현면 덕곡리 501 사천시청(우주항공과)","경상남도 사천시 용현면 시청로 77, 사천시청","52539","사천첨단항공우주과학관","20220721181527","I","2022-07-23 00:22:29.0","","297104.523274804","167689.578812017","허가유원시설업","","","3","","","","","0","0","0","0","","","0","0","","0","0","","0","0","다이나믹시트1종(안전검사대상). 미니시뮬레이션2종(안전검사비대상)","0","Y","Y","Y","Y","","","0","","","","0",
"982","일반유원시설업","03_07_09_P","3250000","CDFI5271002022000001","20220708","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동5가 18-1","부산광역시 중구 비프광장로 36, 1층 (남포동5가)","48953","게임D 팡","20220914180941","U","2022-09-16 02:40:00.0","","384919.410759915","179609.207843307","허가유원시설업","","상업지역","0","유흥업소밀집지역","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"983","일반유원시설업","03_07_09_P","4210000","CDFI5271002022000001","20220706","","01","영업/정상","13","영업중","","","","","0335346505","","","강원도 동해시 망상동 459-10 동해약천온천실버타운","강원도 동해시 석두골길 145, 동해약천온천실버타운 (망상동)","25701","동해약천온천실버타운수영장","20220706103144","I","2022-07-08 00:22:30.0","","382481.800509824","456658.507854055","허가유원시설업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","3","0","","","","","","","0","","","","0",
"984","일반유원시설업","03_07_09_P","4760000","CDFI5271002022000001","20220721","","01","영업/정상","13","영업중","","","","","063-643-3900","","","전라북도 임실군 성수면 도인리 689 임실치즈테마파크","전라북도 임실군 성수면 도인2길 50, 임실치즈테마파크","55918","재단법인 임실치즈테마파크(2022년 아쿠아페스티벌)","20220721092435","I","2022-07-23 00:22:29.0","","227218.880233","237034.886322","허가유원시설업","","관리지역","0","기타","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 유기기구 2종, 안전검사 대상이 아닌 유기기구 6종","0","Y","","","Y","","","0","","","","0",
"985","일반유원시설업","03_07_09_P","5010000","CDFI5271002022000001","20220804","","01","영업/정상","13","영업중","","","","","061-988-8888","","","전라남도 신안군 자은면 유각리 931-2","전라남도 신안군 자은면 자은서부1길 163-101, 씨원리조트","58830","La Pool Adventure(라 풀 어드벤쳐)","20220804131237","I","2022-08-06 00:22:29.0","","112264.143868","150602.374836","허가유원시설업","","일반상업지역","0","기타","","","콘도미니엄","0","1","0","0","","","0","0","","0","0","","0","0","미니슬라이드, 바디슬라이드, 미니워터 에어바운스, 유수풀","0","Y","Y","Y","Y","","","0","","","","0",
"986","일반유원시설업","03_07_09_P","4140000","CDFI5271002022000002","20220720","","01","영업/정상","13","영업중","","","","","031-833-0030","","","경기도 연천군 전곡읍 전곡리 696-3","경기도 연천군 전곡읍 선사로 76","11027","한탄강 관광지 오토캠핑장","20220725095318","U","2022-07-27 02:40:00.0","","205090.346230457","500676.000527302","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","회전형 슬라이드1, 곡선형슬라이드2, 조합놀이대 1, 돌고래 슬라이드(미니) 1","0","","","","","","","0","","","","0",
"987","일반유원시설업","03_07_09_P","4920000","CDFI5271002022000001","20220720","","01","영업/정상","13","영업중","","","","","061-430-3296","","","전라남도 강진군 강진읍 남성리 산 5-5 보은산V랜드물놀이장","전라남도 강진군 강진읍 고성길 174, 보은산V랜드물놀이장","59227","V-랜드 물놀이장","20220720090113","I","2022-07-22 00:22:29.0","","178145","128236","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1107","1종(워터슬라이드-바디슬라이드)","0","Y","","Y","Y","","","0","","","","1107",
"988","일반유원시설업","03_07_09_P","5530000","CDFI5271002022000002","20220816","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 반송동 103-5 거성프라자","경기도 화성시 메타폴리스로 44, 거성프라자 104호 (반송동)","18455","화성디스코팡팡","20220816114119","I","2022-08-18 00:22:28.0","","206341.365298714","411095.711245562","허가유원시설업","","중심상업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","70","타가다디스코 1종 1대","0","Y","","Y","Y","","","0","","","","70",
"989","일반유원시설업","03_07_09_P","5240000","CDFI5271002022000002","20220729","","01","영업/정상","13","영업중","","","","","054-674-3653","","","경상북도 봉화군 봉화읍 내성리 506 내성천은어축제장","","","제24회 봉화은어축제 야외 물놀이장","20220729124711","I","2022-07-31 00:22:29.0","","354609.497811607","377811.979314805","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 유기시설 또는 유기기구 1종","0","Y","","Y","Y","","","0","","","","0",
"990","일반유원시설업","03_07_09_P","4570000","CDFI5271002022000001","20220729","","01","영업/정상","13","영업중","","","","","042-367-4803","","","충청남도 부여군 규암면 합정리 172 롯데프리미엄아울렛","충청남도 부여군 규암면 백제문로 387, 롯데프리미엄아울렛","33115","IM커뮤니케이션","20220729114959","I","2022-07-31 00:22:29.0","","191194.64857200000","312134.29476400000","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안정성 검사 대상 1종","0","","","","","","","0","","","","0",
"991","일반유원시설업","03_07_09_P","5220000","CDFI5271002022000001","20220701","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 가산면 학하리 1206-5","경상북도 칠곡군 가산면 학하들안2길 105","39849","라온수피아","20220701170141","I","2022-07-03 00:22:29.0","","333656.941590782","288391.038206558","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","확인검사 1개, 안전검사 1개","2","Y","Y","Y","Y","","","0","","","","0",
"992","일반유원시설업","03_07_09_P","4220000","CDFI5271002022000001","20220714","","01","영업/정상","13","영업중","","","","","033-553-9595","","","강원도 태백시 소도동 345","강원도 태백시 태백산로 4761 (소도동)","26043","(주)동해보양온천컨벤션호텔 태백호텔 지점","20220719161905","U","2022-07-21 02:40:00.0","","374138.750996908","405195.288727029","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"993","일반유원시설업","03_07_09_P","4510000","CDFI5271002022000001","20220715","","01","영업/정상","13","영업중","","","","","0419300891","","","충청남도 보령시 신흑동 2282","","","(재)보령축제관광재단","20220715091836","I","2022-07-17 00:22:29.0","","","","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","3종 13대","0","","","","","","","0","","","","0",
"994","일반유원시설업","03_07_09_P","5600000","CDFI5271002022000001","20220803","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 영북면 산정리 455","","","산정에코물놀이장","20220803135631","I","2022-08-05 00:22:28.0","","227589.499757374","506881.690799368","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"995","일반유원시설업","03_07_09_P","4570000","CDFI5271002022000002","20220802","","01","영업/정상","13","영업중","","","","","041-408-8777","","","충청남도 부여군 부여읍 군수리 255-3","","","(주)부여관광","20220802140419","I","2022-08-04 00:22:28.0","","","","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성 검사 대상 유기시설 또는 유기기구 1종 : 모노레일","0","","","","","","","0","","","","0",
"996","일반유원시설업","03_07_09_P","4640000","CDFI5271002022000001","20220803","","01","영업/정상","13","영업중","","","","","","","","전라북도 전주시 완산구 고사동 12-3","전라북도 전주시 완산구 전주객사5길 68, 1층 (고사동)","54999","전주디스코팡팡","20220913131838","U","2022-09-15 02:40:00.0","","213025.622322","257909.779614","허가유원시설업","","일반상업지역","0","","","","","1","0","0","0","","","0","0","","0","0","","0","150","디스코 팡팡 1대","0","Y","","","Y","","","0","","","","150",
"997","일반유원시설업","03_07_09_P","4480000","CDFI5271002010000001","20100113","","01","영업/정상","13","영업중","","","","","","","","충청북도 단양군 단양읍 상진리 4-1 대명콘도","충청북도 단양군 단양읍 삼봉로 187-17, 대명콘도","27012","오션플레이","20220926102757","U","2022-09-28 02:40:00.0","","321243.719263","387125.812204","허가유원시설업","","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","워터슬라이드,바디슬라이드,튜브슬라이드","0","Y","Y","Y","Y","","","0","","","","0",
"998","일반유원시설업","03_07_09_P","4400000","CDFI5271002002000001","20020124","","01","영업/정상","13","영업중","","","","","647-3961","","390110","충청북도 제천시 모산동 233-3","충청북도 제천시 의림지로 30 (모산동)","27137","의림지 놀이동산","20220503141714","U","2022-05-05 02:40:00.0","","307248.170256","408841.238551","허가유원시설업","유원시설업","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","Y","N","N","Y","","","0","","","","0",
"999","일반유원시설업","03_07_09_P","4400000","CDFI5271002002000002","20021224","","01","영업/정상","13","영업중","","","","","","","390110","충청북도 제천시 모산동 236-1","충청북도 제천시 의림지로 24 (모산동)","","의림지파크랜드","20210610185550","U","2021-06-12 02:40:00.0","","307291.159807","408803.236863","허가유원시설업","유원시설업","자연녹지지역","","","","","","","","","","","","","","","","","","","","범퍼카, 바이킹, 점프라이더, 마린보이, 빅트럭, 미니바이킹, 회전목마, 미니회전컵, 동물왕국, 날으는코끼리","10","Y","N","N","N","","","","","","","",
"1000","일반유원시설업","03_07_09_P","4400000","CDFI5271002013000001","20130201","","01","영업/정상","13","영업중","","","","","","","","충청북도 제천시 백운면 평동리 707","충청북도 제천시 백운면 금봉로 365","27105","(주)호반호텔앤리조트 아쿠아존","20210923181954","U","2021-09-25 02:40:00.0","","292837.458535","406867.552238","허가유원시설업","","관리지역","2","기타","","","콘도미니엄","2","0","","","","","","","","","","","","1223","3종 3대","","Y","Y","Y","Y","","","","","","","1223",
"1001","일반유원시설업","03_07_09_P","4390000","CDFI5271002016000001","20160429","","01","영업/정상","13","영업중","","","","","043-852-7721","","","충청북도 충주시 금릉동 533","충청북도 충주시 남한강로 30 (금릉동, 라바랜드)","27438","충주라바랜드","20200819135010","U","2020-08-21 02:40:00.0","","280655.007784","388078.314452","허가유원시설업","","자연녹지지역","1","기타","","","근린생활시설","1","","","","","","","","","","","","","4128","안전성검사대상 : 8종, 안전성 비검사대상 : 3종","","Y","Y","Y","Y","","","","","","","4128",
"1002","일반유원시설업","03_07_09_P","4390000","CDFI5271002018000002","20180620","","01","영업/정상","13","영업중","","","","","","","","충청북도 충주시 중앙탑면 루암리 95-3","충청북도 충주시 중앙탑면 중앙탑길 42","27449","충주 탄금호 물놀이장","20210825161252","U","2021-08-27 02:40:00.0","","277136.525126","390531.619924","허가유원시설업","","관리지역","2","기타","","","기타","2","0","0","0","","","0","0","","0","0","","0","990.78","안전성 검사대상: 유수풀(1종,1개), 안정성검사 비대상 : 유아놀이대(미니수중모험놀이)/1종,1개","0","Y","","Y","Y","","","0","","","","991",
"1003","일반유원시설업","03_07_09_P","4420000","CDFI5271002014000001","20140502","","01","영업/정상","13","영업중","","","","","542-0970","","376861","충청북도 보은군 속리산면 갈목리 산 18-1","","","솔향공원 스카이바이크 시설","20210930113856","U","2021-10-02 02:40:00.0","","271407.647219","333278.720987","허가유원시설업","","관리지역","","기타","","","기타","","","","","","","","","","","","","","","안전성 검사 대상 유기기구 2종","","Y","Y","Y","Y","","","","","","","",
"1004","일반유원시설업","03_07_09_P","3100000","CDFI5271002012000001","20120830","","01","영업/정상","13","영업중","","","","","","","139942","서울특별시 노원구 상계동 730-5 지하5호","서울특별시 노원구 동일로 1393, 지하5호 (상계동, 일신프라자)","01762","뉴존","20211104145451","U","2021-11-06 02:40:00.0","","205270.719919314","461175.377243531","허가유원시설업","","상업지역","8","기타","","","기타","6","2","0","0","","","0","0","","0","0","","0","105.84","디스코팡팡 1대 ('노리존'에서 상호변경 2021. 2)","0","","","","","","","0","","","","106",
"1005","일반유원시설업","03_07_09_P","3040000","CDFI5271002016000001","20161227","","01","영업/정상","13","영업중","","","","","02-424-8670","","","서울특별시 광진구 능동 18-39","서울특별시 광진구 광나루로 441 (능동, 육영재단어린이회관)","04991","아이존","20220107104609","U","2022-01-09 02:40:00.0","","207039.842488081","449315.360319511","허가유원시설업","","","0","기타","","","체육시설","0","0","0","0","","","0","0","","0","0","","0","24462","미니바이킹1대, 슬라이딩카1대, 미니기차1대, 에어범퍼카6대","0","Y","","Y","Y","","","0","","","","24462",
"1006","일반유원시설업","03_07_09_P","5710000","CDFI5271001993000001","19931126","","01","영업/정상","13","영업중","","","","","","","360191","충청북도 청주시 상당구 명암동 70-0","충청북도 청주시 상당구 명암로 171 (명암동)","28311","나나랜드","20220210174629","U","2022-02-12 02:40:00.0","","246114.809529","350112.448409","허가유원시설업","유원시설업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","N","N","Y","Y","","","0","","","","0",
"1007","일반유원시설업","03_07_09_P","5710000","CDFI5271002011000001","20111103","","01","영업/정상","13","영업중","","","","","","","360012","충청북도 청주시 상당구 북문로2가 72 2통","충청북도 청주시 상당구 중앙로 10 (북문로2가)","28543","노리존 청주","20220927102937","U","2022-09-29 02:40:00.0","","243683.068015","348642.539972","허가유원시설업","","상업지역","3","기타","","","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","398.29","디스코팡팡 1대","1","Y","","Y","Y","","","0","","","","398",
"1008","일반유원시설업","03_07_09_P","5710000","CDFI5271002016000001","20160713","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 청원구 오창읍 양청리 792-4","충청북도 청주시 청원구 오창읍 중심상업로 39, 601호","28120","(주)오창로하스파","20200702145526","U","2020-07-04 02:40:00.0","","238261.554726","357082.487641","허가유원시설업","","","","","","","","","","","","","","","","","","","","","1407.15","","","","","","","","","","","","","1407",
"1009","일반유원시설업","03_07_09_P","3570000","CDFI5271002018000001","20180627","","01","영업/정상","13","영업중","","","","","","","","인천광역시 강화군 길상면 선두리 산 343-2","인천광역시 강화군 길상면 장흥로 217","23052","해강개발 주식회사 강화리조트","20220811112033","U","2022-08-13 02:40:00.0","","155644.498580908","457414.804631954","허가유원시설업","","","3","기타","","","유기장","2","1","","","","","","","","","","","","2760.03","1종(루지)","2","Y","Y","Y","Y","","","","","","","2760",
