"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"3796","유원시설업(기타)","03_07_08_P","3740000","CDFI5272002019000004","20190129","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 장안구 정자동 887-1 두견마을 영남,우방,한솔아파트 상가동","경기도 수원시 장안구 수성로245번길 21, 상가동 지하1층 (정자동, 두견마을 영남,우방,한솔아파트)","16317","조이방방","20190129081246","I","2020-08-05 00:23:26.0","","199712.737045216","420925.896491104","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3797","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002014000001","20140711","","01","영업/정상","13","영업중","","","","","054-276-8800","","790804","경상북도 포항시 남구 구룡포읍 병포리 431-8번지","경상북도 포항시 남구 구룡포읍 동해안로 4923","37937","호미곶온천랜드","20171016141336","I","2018-08-31 23:59:59.0","","427187.225295734","278698.105795395","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3798","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002016000001","20160211","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 대흥동 725-16번지","경상북도 포항시 북구 중앙상가길 35-1 (대흥동)","37737","2002랜드","20200129165342","U","2020-01-31 02:40:00.0","","412975.50911086","284576.607875469","신고유원시설업","","일반상업지역","4","기타","","","근린생활시설","1","","","","","","","","","","","","","404.68","슈퍼루키 외 26종 (총 27종 33대)","0","","","","Y","","","","","","","405",
"3799","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002016000002","20160407","","01","영업/정상","13","영업중","","","","","251-0879","","","경상북도 포항시 북구 양덕동 1330번지","경상북도 포항시 북구 천마로89번길 3 (양덕동)","37587","노리파크 양덕점","20190304090246","U","2019-03-06 02:40:00.0","","415768.540881712","289767.535139323","신고유원시설업","","일반주거지역","2","아파트지역","","","사무실","2","","","","","","","","","","","","","220.82","붕붕뜀틀","","","","Y","Y","","","","","","","221",
"3800","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002016000005","20160802","","01","영업/정상","13","영업중","","","","","","","37633","경상북도 포항시 북구 창포동 394번지","경상북도 포항시 북구 우창동로158번길 4, 3층 301호 (창포동)","37633","키즈봉봉","20181018171451","U","2018-10-20 02:36:10.0","","413053.387840509","287230.60617677","신고유원시설업","","일반주거지역","3","","","","근린생활시설","3","","","","","","","","","","","","","182","","1","","","","","","","","","","","182",
"3801","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002016000007","20160817","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 두호동 1107-2번지 경원빌딩3층","경상북도 포항시 북구 학전로111번길 37 (두호동, 경원빌딩3층)","37624","라팡","20161208092240","I","2018-08-31 23:59:59.0","","413623.411938182","287341.665848412","신고유원시설업","","일반주거지역","4","","","","근린생활시설","3","","","","","","","","","","","","","221.62","","2","","","","","","","","","","","222",
"3802","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002016000008","20160819","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 연일읍 생지리 317-3번지","경상북도 포항시 남구 연일읍 연일로199번길 28 (시원한마음상가)","37848","노리파크 연일점","20170217151140","I","2018-08-31 23:59:59.0","","411438.527715598","279746.668014886","신고유원시설업","","준주거지역","","학교정화(절대)","","","근린생활시설","","","","","","","","","","","","","","","붕붕뜀틀(2), 플레이스페이스","3","","","","","","","","","","","",
"3803","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002016000010","20161013","","01","영업/정상","13","영업중","","","","","054)291-5282","","","경상북도 포항시 남구 오천읍 문덕리 189-6번지","경상북도 포항시 남구 오천읍 냉천로340번길 33 (포은상가2층)","37886","롤리폴리","20171011141421","I","2018-08-31 23:59:59.0","","416864.264658333","276486.942973124","신고유원시설업","","일반주거지역","3","기타","","","근린생활시설","3","","","","","","","","","","","","","76","트랜플린(4)","","","","","","","","","","","","76",
"3804","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000001","20170217","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 오천읍 원리 893-14번지","경상북도 포항시 남구 오천읍 원동로 69","37883","야구사격노리 오천점","20200302091119","U","2020-03-04 02:40:00.0","","416634.026278604","276997.926395069","신고유원시설업","","일반주거지역","1","기타","","","근린생활시설","1","","","","","","","","","","","","","165.29","펀치(3), 공차기, 에어하키, 풍선터트리기, 건슈팅(4), 미니시뮬레이션, 망치치기, 뮤직댄스","","","","","","","","","","","","165",
"3805","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000002","20170427","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 양덕동 468-3","경상북도 포항시 북구 장량중앙로 52, 5층 (양덕동)","37572","헬로방방 포항점","20211028093017","U","2021-10-30 02:40:00.0","","414967.380191579","290352.282330249","신고유원시설업","","준주거지역","0","","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","400","","2","","","","","","","0","","","","400",
"3806","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000013","20171229","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 오천읍 원리 1081번지","경상북도 포항시 남구 오천읍 남원로 84","37881","샤랄랄라 키즈카페 포항점","20171229145453","I","2018-08-31 23:59:59.0","","416472.954723866","277146.512541742","신고유원시설업","","일반주거지역","4","아파트지역","","","근린생활시설","3","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"3807","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002018000002","20180725","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 장기면 창지리 30-2 장기초등학교봉산분교장","경상북도 포항시 남구 장기면 장기로 795, 장기초등학교봉산분교장","37943","봉산체험마을","20220203164047","U","2022-02-05 02:40:00.0","","424000.805911976","272838.568971611","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3808","유원시설업(기타)","03_07_08_P","4490000","CDFI5272002018000007","20180801","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 불당동 1292 펜타포트","충청남도 천안시 서북구 공원로 195, A동 지하1층 (불당동, 펜타포트)","31168","히어로키즈파크 천안지점","20210208132108","U","2021-02-10 02:40:00.0","","208947.431402","366497.827727","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3809","유원시설업(기타)","03_07_08_P","3630000","CDFI5272002018000007","20180730","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 장덕동 1678 롯데쇼핑몰","광주광역시 광산구 장신로 98, 롯데아울렛 (장덕동)","62225","닥터밸런스","20220419095619","U","2022-04-21 02:40:00.0","","183530.641094","187845.528746","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3810","유원시설업(기타)","03_07_08_P","3710000","CDFI5272002018000001","20180726","","01","영업/정상","13","영업중","","","","","052-232-0300","","","울산광역시 동구 일산동 911-1 대왕암공원 캠핑장 관리동","울산광역시 동구 등대로 100, 대왕별 아이누리 (일산동)","44058","대왕별 아이누리","20220518155902","U","2022-05-20 02:40:00.0","","421099.216398647","223728.124742595","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","",
"3811","유원시설업(기타)","03_07_08_P","3990000","CDFI5272002018000004","20180727","","01","영업/정상","13","영업중","","","","","","","","경기도 남양주시 화도읍 마석우리 396 신명스카이뷰그린아파트","경기도 남양주시 화도읍 비룡로 56-8, 상가동 201호 (신명스카이뷰그린아파트)","12174","롤리팡","20211014133524","U","2021-10-16 02:40:00.0","","226616.033437304","461545.644170332","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"3812","유원시설업(기타)","03_07_08_P","5410000","CDFI5272002018000001","20180828","","01","영업/정상","13","영업중","","","","","","","","경상남도 창녕군 남지읍 남지리 986-12","경상남도 창녕군 남지읍 남지중앙로 75","50356","꼬마로맨스","20220207153043","U","2022-02-09 02:40:00.0","","334192.350122068","211248.353328822","신고유원시설업","","","2","","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3813","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000003","20170517","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 두호동 367번지","경상북도 포항시 북구 삼호로265번길 1, 3층 (두호동, NB-City복합시설)","37625","헬로쁘띠 포항점","20190304112132","U","2019-03-06 02:40:00.0","","414340.433074108","287180.59498101","신고유원시설업","","","","","","","숙박시설","","","","","","","","","","","","","","893.53","","2","","","","","","","","","","","894",
"3814","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000004","20170609","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 양덕동 1609번지","경상북도 포항시 북구 장량로 182 (양덕동)","37593","야구.사격.노리","20181205095158","U","2018-12-07 02:40:00.0","","416146.429987382","289452.075718894","신고유원시설업","","일반주거지역","5","","","","근린생활시설","1","","","","","","","","","","","","","340.49","","10","","","","","","","","","","","340",
"3815","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000008","20170718","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 흥해읍 학천리 112-6","","","Sweet kids","20220817141856","U","2022-08-19 02:40:00.0","","409752.960001944","288738.098707986","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3816","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000009","20170801","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 양덕동 1609번지","경상북도 포항시 북구 장량로 182, 4층 (양덕동)","37593","모노베비","20171013135745","I","2018-08-31 23:59:59.0","","416146.429987382","289452.075718894","신고유원시설업","","","4","","","","근린생활시설","4","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3817","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002017000012","20171027","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 우현동 산 9번지","경상북도 포항시 북구 우창동로 70, 2층 (우현동, 테라스31)","37637","킹콩스카이퐝퐝","20180607144725","I","2018-08-31 23:59:59.0","","413161.411045118","286642.190264962","신고유원시설업","","","","","","","","","","","","","","","","","","","","","397.41","","","","","","","","","","","","","397",
"3818","유원시설업(기타)","03_07_08_P","4090000","CDFI5272002018000008","20180822","","01","영업/정상","13","영업중","","","","","0319883724","","","경기도 김포시 구래동 6917-2","경기도 김포시 김포한강9로 109, 502호 (구래동)","10071","스텔라디","20220318180158","U","2022-03-20 02:40:00.0","","166853.435501671","460533.414217458","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"3819","유원시설업(기타)","03_07_08_P","4090000","CDFI5272002018000009","20180831","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 마산동 650-7번지","경기도 김포시 김포한강8로162번길 10, 3층 (마산동)","10068","플레이방방","20200325165529","U","2020-03-27 02:40:00.0","","168504.903479118","459389.427864338","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3820","유원시설업(기타)","03_07_08_P","4000000","CDFI5272002018000002","20180810","","01","영업/정상","13","영업중","","","","","031-378-6678","","","경기도 오산시 내삼미동 389-1","경기도 오산시 경기대로632번길 90 (내삼미동)","18112","(주)오마이주","20201022141108","U","2020-10-24 02:40:00.0","","205288.083018972","409209.3775258","신고유원시설업","","","","","","","근린생활시설","1","","","","","","","","","","","","","495.86","붕붕뜀틀 2대","1","","","","","","","","","","","496",
"3821","유원시설업(기타)","03_07_08_P","5080000","CDFI5272002018000004","20180906","","01","영업/정상","13","영업중","","","","","070-4063-2028","","","경상북도 구미시 비산동 504-32","경상북도 구미시 신비로 112, 2층 (비산동)","39258","리틀비틀 키즈카페","20220727092421","U","2022-07-29 02:40:00.0","","323652.312401168","292016.177934901","신고유원시설업","","준공업지역","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","붕붕뜀틀 1종 2대","0","","","","","","","0","","","","0",
"3822","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002018000003","20180830","","01","영업/정상","13","영업중","","","","","","","","세종특별자치시 나성동 795 스타타워 5층~6층호","세종특별자치시 나성로 125-16, 스타타워 5~6층 (나성동)","30128","펀펀월드","20220211153238","U","2022-02-13 02:40:00.0","","223024.820411601","332151.37551263","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"3823","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002018000001","20180903","","01","영업/정상","13","영업중","","","","","043-855-1338","","","충청북도 충주시 교현동 445-32번지 2층","충청북도 충주시 봉현로 328, 2층 (교현동)","27380","샤랄랄라 키즈카페","20190910130654","U","2019-09-12 02:40:00.0","","283662.332774","386593.712014","신고유원시설업","","일반주거지역","4","기타","","","단독주택","4","","","","","","","","","","","","","","안전성 검사 비대상 1종 1대(붕붕뜀틀)","","","","","","","","","","","","",
"3824","유원시설업(기타)","03_07_08_P","4530000","CDFI5272002018000004","20180905","","01","영업/정상","13","영업중","","","","","041-665-1646","","","충청남도 서산시 석림동 423-13","충청남도 서산시 정주골2길 12-4 (석림동)","32003","수석방방","20201208094714","U","2020-12-10 02:40:00.0","","152259.307535","363179.570502","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3825","유원시설업(기타)","03_07_08_P","3100000","CDFI5272002020000001","20200129","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 월계동 18번지 그랑빌아파트","서울특별시 노원구 마들로 31, 1동 지하층 1020~1030호 (월계동, 그랑빌아파트)","01913","퍼니블럭방방","20200129085318","I","2020-01-31 00:23:24.0","","205984.15211292","457275.799282625","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3826","유원시설업(기타)","03_07_08_P","4060000","CDFI5272002020000001","20200330","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 탄현면 법흥리 1790-8 파주프리미엄아울렛","경기도 파주시 탄현면 필승로 200, 파주프리미엄아울렛 1층","10862","VRocket","20220627174426","U","2022-06-29 02:40:00.0","","173172.82518515","474158.946079941","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3827","유원시설업(기타)","03_07_08_P","3340000","CDFI5272002020000003","20200401","","01","영업/정상","13","영업중","","","","","051-203-2330","","","부산광역시 사하구 하단동 492-2 대우에덴프라자 303호","부산광역시 사하구 낙동대로 542, 3층 303호 (하단동, 대우에덴프라자)","49324","꼬마대통령 하단점","20220913092559","U","2022-09-15 02:40:00.0","","379052.480675244","181034.181864204","신고유원시설업","","준주거지역","0","학교정화(상대)","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3828","유원시설업(기타)","03_07_08_P","3410000","CDFI5272002020000001","20200122","","01","영업/정상","13","영업중","","","","","1670-1939","","","대구광역시 중구 공평동 58-6","대구광역시 중구 동성로6길 61, 5층 (공평동)","41938","유한회사 스파크","20220929165207","U","2022-10-01 02:40:00.0","","344316.555049","264349.421644","신고유원시설업","","","2","","","","","6","0","0","0","","","0","0","","0","0","","0","1917.9","","5","","","","","","","0","","","","1918",
"3829","유원시설업(기타)","03_07_08_P","4040000","CDFI5272002020000002","20200514","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 신장동 616 스타필드 하남","경기도 하남시 미사대로 750, 스타필드 하남 3층 (신장동)","12942","(주)신창어뮤즈먼트","20220616134011","U","2022-06-18 02:40:00.0","","219699.010520355","449270.371200837","신고유원시설업","","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","49.59","샤크파크, 슈퍼스쿨버스,렛츠고투정글,UFO통돌이 등","0","","","","","","","0","","","","50",
"3830","유원시설업(기타)","03_07_08_P","3040000","CDFI5272002020000002","20200513","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 227-342 롯데백화점","서울특별시 광진구 능동로 92, 롯데백화점 10층 (자양동)","05065","(주)이림 롯데백화점 건대스타시티지점","20210811123116","U","2021-08-13 02:40:00.0","","206217.434726027","448506.218743834","신고유원시설업","","일반상업지역","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","1487","","0","","","","","","","0","","","","1487",
"3831","유원시설업(기타)","03_07_08_P","4950000","CDFI5272002020000001","20200514","","01","영업/정상","13","영업중","","","","","","","","전라남도 무안군 삼향읍 남악리 2551","전라남도 무안군 삼향읍 남악로 234, B동 204,205,206호","58579","헬로방방","20220823182505","U","2022-08-25 02:40:00.0","","150902.079093","145250.294062","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","5","","","","","","","0","","","","0",
"3832","유원시설업(기타)","03_07_08_P","4950000","CDFI5272002020000002","20200514","","01","영업/정상","13","영업중","","","","","061-450-5648","","","전라남도 무안군 해제면 유월리 1","전라남도 무안군 해제면 만송로 36, 무안생태갯벌사업소","58504","갯벌키즈놀이터","20220823182814","U","2022-08-25 02:40:00.0","","139176.186419","178322.280235","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3833","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002020000004","20200513","","01","영업/정상","13","영업중","","","","","031-285-7579","","","경기도 용인시 기흥구 고매동 271","경기도 용인시 기흥구 신고매로 59, 리빙파워센터, 지하6층 (고매동)","17086","볼베어파크 기흥점","20210812164336","U","2021-08-14 02:40:00.0","","210223.236929626","413608.936707874","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",
"3834","유원시설업(기타)","03_07_08_P","4160000","CDFI5272002020000002","20200410","","01","영업/정상","13","영업중","","","","","","","","경기도 가평군 조종면 대보리 506-1","경기도 가평군 조종면 대보간선로 260","12439","은빛물결캠핑장","20201214165323","U","2020-12-16 02:40:00.0","","232212.494056532","477766.903925593","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3835","유원시설업(기타)","03_07_08_P","4300000","CDFI5272002020000001","20200421","","01","영업/정상","13","영업중","","","","","033-455-6081","","","강원도 철원군 동송읍 이평리 698-8번지","강원도 철원군 동송읍 금학로 172, 1층","24017","노리파크 철원점","20200421104033","I","2020-04-23 00:23:20.0","","219257.326451033","522415.160239034","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"3836","유원시설업(기타)","03_07_08_P","3610000","CDFI5272002020000001","20200423","","01","영업/정상","13","영업중","","","","","062-673-5006","","","광주광역시 남구 진월동 499-50 파란미술학원","광주광역시 남구 화산로31번안길 3, 2층 (진월동)","61715","씽크블럭랜드","20220225143055","U","2022-02-27 02:40:00.0","","190808.397558","179269.33079","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","171.93","","0","","","","","","","0","","","","172",
"3837","유원시설업(기타)","03_07_08_P","3400000","CDFI5272002020000001","20200423","","01","영업/정상","13","영업중","","","","","051-715-0881","","","부산광역시 기장군 정관읍 매학리 717-6","부산광역시 기장군 정관읍 정관중앙로 45, 5층","46015","(주)히어로플레이파크 부산정관점","20220429163214","U","2022-05-01 02:40:00.0","","398024.244821605","204621.655738547","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3838","유원시설업(기타)","03_07_08_P","3720000","CDFI5272002020000001","20200605","","01","영업/정상","13","영업중","","","","","","","","울산광역시 북구 신천동 51 신천CGV LEEPLEX","울산광역시 북구 매산1로 17, 신천CGV LEEPLEX 3층 (신천동)","44224","리틀베프(주)","20211221101611","U","2021-12-23 02:40:00.0","","413325.487737772","239786.798553315","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","325","","0","","","","","","","0","","","","325",
"3839","유원시설업(기타)","03_07_08_P","4180000","CDFI5272002020000001","20200526","","01","영업/정상","13","영업중","","","","","","","","강원도 춘천시 온의동 511 이마트","강원도 춘천시 경춘로 2353, 이마트 2층 (온의동)","24435","주식회사 케이커머스","20220725100019","U","2022-07-27 02:40:00.0","","263141.943193102","484821.289677657","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3840","유원시설업(기타)","03_07_08_P","4250000","CDFI5272002020000002","20200423","","01","영업/정상","13","영업중","","","","","","","","강원도 홍천군 북방면 노일리 868번지","강원도 홍천군 북방면 노일로310번길 4","25111","쁘띠힐링카라반","20200423115729","I","2020-04-25 00:23:33.0","","264344.286723536","465086.15957198","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3841","유원시설업(기타)","03_07_08_P","3490000","CDFI5272002020000001","20200611","","01","영업/정상","13","영업중","","","","","","","","인천광역시 중구 북성동1가 98-10번지 108호","인천광역시 중구 월미로234번길 12, 108호 (북성동1가)","22303","재미삼아다트사격장","20200611173845","I","2020-06-13 00:23:18.0","","164398.046809355","441563.972155022","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"3842","유원시설업(기타)","03_07_08_P","3930000","CDFI5272002020000001","20200603","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 선부동 1076-5 훼미리프라자 501호","경기도 안산시 단원구 선부광장1로 72, 훼미리프라자 501호 (선부동)","15239","정글팡팡","20220822074225","U","2022-08-24 02:40:00.0","","183292.711691325","425987.262849298","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","382.34","","0","","","","","","","0","","","","382",
"3843","유원시설업(기타)","03_07_08_P","3000000","CDFI5272002020000001","20200526","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 익선동 171-1","서울특별시 종로구 수표로28길 23-6, 1층 (익선동)","03133","콤콤오락실","20220620155711","U","2022-06-22 02:40:00.0","","199046.311928779","452308.031813856","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","80.03","펀치2, 에어하키1, 미니농구1, 건슈팅2, 뮤직댄스3, 자동차경주2, 음악게임1, 망치치기2, 팔씨름1","0","","","","","","","0","","","","80",
"3844","유원시설업(기타)","03_07_08_P","3780000","CDFI5272002020000001","20200617","","01","영업/정상","13","영업중","","","","","031-755-5020","","","경기도 성남시 수정구 창곡동 513-6번지 이너매스 위례","경기도 성남시 수정구 위례동로 135-6, 이너매스 위례 10층 (창곡동)","13642","위키즈52","20200617152553","I","2020-06-19 00:23:17.0","","213169","441240","신고유원시설업","","","","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3845","유원시설업(기타)","03_07_08_P","3820000","CDFI5272002020000002","20200615","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 민락동 905","경기도 의정부시 용민로 493, 엘스퀘어 지1층 (민락동)","11815","점프스카이 민락","20220511151809","U","2022-05-13 02:40:00.0","","210383.354355243","471952.050120805","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3846","유원시설업(기타)","03_07_08_P","4250000","CDFI5272002020000001","20200409","","01","영업/정상","13","영업중","","","","","033-439-4777","","","강원도 홍천군 서면 팔봉리 1290-2","강원도 홍천군 서면 한치골길 262, 소노펠리체 클럽하우스 3층","25102","소노키즈클럽","20200928100744","U","2020-09-30 02:40:00.0","","260030.280736472","460691.714032464","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3847","유원시설업(기타)","03_07_08_P","4850000","CDFI5272002020000001","20200521","","01","영업/정상","13","영업중","","","","","061-383-1710","","","전라남도 담양군 담양읍 학동리 660-1번지","전라남도 담양군 담양읍 메타프로방스2길 8-14, 211동 1층 101호","57351","디자인프로방스 담양메타삼지점(범퍼카)","20200615164822","U","2020-06-17 02:40:00.0","","200065.409341","202512.66904","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"3848","유원시설업(기타)","03_07_08_P","3670000","CDFI5272002020000003","20200519","","01","영업/정상","13","영업중","","","","","042-862-8556","","","대전광역시 유성구 도룡동 4-9","대전광역시 유성구 엑스포로151번길 19, 도룡하우스디 2층 (g201-7, 201-8호) (도룡동)","34125","너티차일드 대전점(에스지키즈)","20200831091029","U","2020-09-02 02:40:00.0","","235353.719206","319569.194753","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3849","유원시설업(기타)","03_07_08_P","4000000","CDFI5272002020000002","20200420","","01","영업/정상","13","영업중","","","","","","","","경기도 오산시 원동 349-7 코스모타워 903~4호","경기도 오산시 오산로160번길 15, 코스모타워 9층 903~4호 (원동)","18143","점핑펀파크","20201005155753","U","2020-10-07 02:40:00.0","","206188.176264159","404410.688515698","신고유원시설업","","","","","","","근린생활시설","9","2","","","","","","","","","","","","283.2","붕붕뜀틀 5대","5","","","","","","","","","","","283",
"3850","유원시설업(기타)","03_07_08_P","3010000","CDFI5272002020000001","20200420","","01","영업/정상","13","영업중","","","","","02-2252-3044","","","서울특별시 중구 신당동 358-6 제성빌딩 5층","서울특별시 중구 동호로 201, 제성빌딩 5층 (신당동)","04598","키즈카페 몽슈슈","20210810110559","U","2021-08-12 02:40:00.0","","200764.635615017","450397.028682292","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","176.99","","2","","","","","","","0","","","","177",
"3851","유원시설업(기타)","03_07_08_P","4080000","CDFI5272002020000002","20200420","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 옥산동 591번지","경기도 안성시 아양1로 73, 아너스퀘어 6층 (옥산동)","17577","헬로방방","20200420113713","I","2020-04-22 00:23:38.0","","","","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3852","유원시설업(기타)","03_07_08_P","4020000","CDFI5272002020000001","20200608","","01","영업/정상","13","영업중","","","","","031-395-0113","","","경기도 군포시 산본동 1061번지","경기도 군포시 고산로 685, 8층 (산본동)","15802","키즈베이","20200608180326","I","2020-06-10 00:23:18.0","","194132.001556279","429945.262484134","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"3853","유원시설업(기타)","03_07_08_P","5080000","CDFI5272002020000003","20200608","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 송정동 491","경상북도 구미시 신시로10길 110-5, 2층 (송정동)","39322","큐토피아","20220504145408","U","2022-05-06 02:40:00.0","","321524.699796923","291270.102897877","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
